,id,title,sentence,title_sentence
336,AC-B-00336,철골기둥과 철골보의 볼트 연결작업 중 추락, 철골공인 피재자가 지상3층 가조립된 철골보 상부에서 철골기둥과 철골보를 연결하는 고장력 볼트 정조임 작업을 진행하던 중 몸의 중심을 잃고 철골보와 안전방망 사이의 벌어진 개구부를 통해 약 9.9m아래  콘크리트바닥으로 추락ㆍ사망한 재해임.  ,"철골기둥과 철골보의 볼트 연결작업 중 추락, 철골공인 피재자가 지상3층 가조립된 철골보 상부에서 철골기둥과 철골보를 연결하는 고장력 볼트 정조임 작업을 진행하던 중 몸의 중심을 잃고 철골보와 안전방망 사이의 벌어진 개구부를 통해 약 9.9m아래  콘크리트바닥으로 추락ㆍ사망한 재해임.  "
337,AC-B-00337,다세대주택 계단실 창틀 해체작업 중 슬래브 붕괴,   피재자가 다세대주택 캔틸레버 구조의 외부 계단실에서 계단참 슬래브(약 850kg)를 지지하고 있던 알루미늄 창틀을 노루발(일명:빠루)로 해체작업을 진행하던 중 자중 및 작업하중 등으로 인해 슬래브가 붕괴되면서 피재자의 두부를 가격하여 사망한 재해임.  ,"다세대주택 계단실 창틀 해체작업 중 슬래브 붕괴,   피재자가 다세대주택 캔틸레버 구조의 외부 계단실에서 계단참 슬래브(약 850kg)를 지지하고 있던 알루미늄 창틀을 노루발(일명:빠루)로 해체작업을 진행하던 중 자중 및 작업하중 등으로 인해 슬래브가 붕괴되면서 피재자의 두부를 가격하여 사망한 재해임.  "
338,AC-B-00338,와이어로프가 파단되면서 인양하던 전력케이블 낙하, 맨홀에 154Kv 케이블 긴장작업(cable pulling) 완료 후 잉여케이블을  카고크레인을 사용하여 인양하던 중 높이 약 3m의 위치에서 와이어로프가 파단되면서 잉여케이블이 피재자의 두부를 가격하여 사망한 재해임.  ,"와이어로프가 파단되면서 인양하던 전력케이블 낙하, 맨홀에 154Kv 케이블 긴장작업(cable pulling) 완료 후 잉여케이블을  카고크레인을 사용하여 인양하던 중 높이 약 3m의 위치에서 와이어로프가 파단되면서 잉여케이블이 피재자의 두부를 가격하여 사망한 재해임.  "
339,AC-B-00339,U-Type 옹벽 철근 조립작업 중 수직철근 전도," U-Type 옹벽 철근 조립작업을 진행하는 과정에서 우측 벽체 외측 하부 철근(H22, 높이 약 2.24～3.29m, 약 0.87ton)이 자립력을 상실하여 무게 중심을 잃고 측면으로 넘어지면서 끝단 외측에서 철근조립 중이던 피재자의 안면을 강타ㆍ사망한 재해임.  ","U-Type 옹벽 철근 조립작업 중 수직철근 전도, U-Type 옹벽 철근 조립작업을 진행하는 과정에서 우측 벽체 외측 하부 철근(H22, 높이 약 2.24～3.29m, 약 0.87ton)이 자립력을 상실하여 무게 중심을 잃고 측면으로 넘어지면서 끝단 외측에서 철근조립 중이던 피재자의 안면을 강타ㆍ사망한 재해임.  "
340,AC-B-00340,외벽 도장작업을 위해 달비계에 탑승하려던 중 추락, 피재자가 아파트 외벽 도장작업을 위해 달비계 작업대(32cm×55cm)에 탑승하려던 중 몸의 중심을 잃고 약 45m 아래 콘크리트 바닥으로 추락하여 사망한 재해임.  ,"외벽 도장작업을 위해 달비계에 탑승하려던 중 추락, 피재자가 아파트 외벽 도장작업을 위해 달비계 작업대(32cm×55cm)에 탑승하려던 중 몸의 중심을 잃고 약 45m 아래 콘크리트 바닥으로 추락하여 사망한 재해임.  "
341,AC-B-00341,A형사다리 위에서 도장작업 중 추락, 피재자가 계단실 내부벽체 도장작업을 위하여 A형사다리 위에서 천정부분에 페인트가 묻지 않도록 보양 비닐테이프를 붙이던 중 실족하여 계단실 바닥으로 추락ㆍ사망한 재해임.  ,"A형사다리 위에서 도장작업 중 추락, 피재자가 계단실 내부벽체 도장작업을 위하여 A형사다리 위에서 천정부분에 페인트가 묻지 않도록 보양 비닐테이프를 붙이던 중 실족하여 계단실 바닥으로 추락ㆍ사망한 재해임.  "
342,AC-B-00342,외부비계 해체작업 중 추락, 외부쌍줄비계 해체작업을 진행하는 과정에서 피재자가 수평 띠장을 해체하여 옥상으로 올리던 중 무게를 이기지 못하고 반력으로 내려오면서 실족하여 약 35m아래 지상 바닥으로 추락ㆍ사망한 재해임.  ,"외부비계 해체작업 중 추락, 외부쌍줄비계 해체작업을 진행하는 과정에서 피재자가 수평 띠장을 해체하여 옥상으로 올리던 중 무게를 이기지 못하고 반력으로 내려오면서 실족하여 약 35m아래 지상 바닥으로 추락ㆍ사망한 재해임.  "
343,AC-B-00343,교량 보수용 비계 해체작업 중 추락, 피재자가 교량보수용으로 설치된 비계 및 방진막 해체작업을 진행하는 과정에서 비계 상부로 이동하던 중 몸의 중심을 잃고 작업발판 단부 개구부로 추락하여 사망한 재해임.  ,"교량 보수용 비계 해체작업 중 추락, 피재자가 교량보수용으로 설치된 비계 및 방진막 해체작업을 진행하는 과정에서 비계 상부로 이동하던 중 몸의 중심을 잃고 작업발판 단부 개구부로 추락하여 사망한 재해임.  "
344,AC-B-00344,백호우로 철거잔재 선별망 설치중 선별망 전도, 피재자가 철거잔재를 선별하기 위해 선별망을 백호우 붐 끝에 있는 후크에 달기체인으로 걸어 선별망을 양중하던 중 달기체인이 이탈하면서 선별망이 전도되어 피재자가 선별망에 협착ㆍ사망한 재해임.  ,"백호우로 철거잔재 선별망 설치중 선별망 전도, 피재자가 철거잔재를 선별하기 위해 선별망을 백호우 붐 끝에 있는 후크에 달기체인으로 걸어 선별망을 양중하던 중 달기체인이 이탈하면서 선별망이 전도되어 피재자가 선별망에 협착ㆍ사망한 재해임.  "
345,AC-B-00345,슬래브 단부에서 철근 인양준비 중 추락, 피재자가 2층 슬래브 단부에서 철근인양작업을 위해 이동식 크레인의 위치를 살피던 중 무게중심을 잃고 약 9.3m아래 지면으로 추락하여 사망한 재해임.  ,"슬래브 단부에서 철근 인양준비 중 추락, 피재자가 2층 슬래브 단부에서 철근인양작업을 위해 이동식 크레인의 위치를 살피던 중 무게중심을 잃고 약 9.3m아래 지면으로 추락하여 사망한 재해임.  "
346,AC-B-00346,개구부 덮개를 옮기던 중 추락, 피재자가 아파트 1층 슬래브 거푸집 정리작업을 진행하는 과정에서 제연덕트 개구부를 덮고 있던 합판 거푸집을 옮기려던 중 몸의 중심을 잃고 바닥 개구부를 통해 약 2.7m아래 콘크리트 바닥으로 추락ㆍ사망한 재해임 .  ,"개구부 덮개를 옮기던 중 추락, 피재자가 아파트 1층 슬래브 거푸집 정리작업을 진행하는 과정에서 제연덕트 개구부를 덮고 있던 합판 거푸집을 옮기려던 중 몸의 중심을 잃고 바닥 개구부를 통해 약 2.7m아래 콘크리트 바닥으로 추락ㆍ사망한 재해임 .  "
347,AC-B-00347,지하층 되메우기 작업 중 후진하던 굴삭기에 충돌,"   굴삭기 및 덤프트럭을 사용하여 지하2층 되메우기 및 토사평탄작업을 진행하는 과정에서 후진하는 굴삭기(0.6㎥, 타이어식)의 운전원이 업무협의 중이던 피재자를 발견하지 못하고 진행하면서 충돌ㆍ사망한 재해임.  ","지하층 되메우기 작업 중 후진하던 굴삭기에 충돌,   굴삭기 및 덤프트럭을 사용하여 지하2층 되메우기 및 토사평탄작업을 진행하는 과정에서 후진하는 굴삭기(0.6㎥, 타이어식)의 운전원이 업무협의 중이던 피재자를 발견하지 못하고 진행하면서 충돌ㆍ사망한 재해임.  "
348,AC-B-00348,교량 Steel Box 하부 안전방망 설치작업 중 추락, 피재자가 교량 Steel Box 도장작업을 준비하기 위하여 하부에 안전방망 및 부직포 설치작업을 진행하던 중 실족하여 약 35m아래 바닥으로 추락ㆍ사망한 재해임.  ,"교량 Steel Box 하부 안전방망 설치작업 중 추락, 피재자가 교량 Steel Box 도장작업을 준비하기 위하여 하부에 안전방망 및 부직포 설치작업을 진행하던 중 실족하여 약 35m아래 바닥으로 추락ㆍ사망한 재해임.  "
349,AC-B-00349,항타기 스크류 교체작업 중 스크류 낙하, 피재자가 항타기의 오거모터와 스크류의 연결작업을 수행한 후 스크류를 지지하고 있던 백호우의 버켓을 제거하자 오거모터와 스크류가 함께 낙하하면서 피재자가 케이싱 모터의 개구부와 tm크류 사이에 협착ㆍ사망한 재해임.  ,"항타기 스크류 교체작업 중 스크류 낙하, 피재자가 항타기의 오거모터와 스크류의 연결작업을 수행한 후 스크류를 지지하고 있던 백호우의 버켓을 제거하자 오거모터와 스크류가 함께 낙하하면서 피재자가 케이싱 모터의 개구부와 tm크류 사이에 협착ㆍ사망한 재해임.  "
350,AC-B-00350,파일 천공작업 중 항타기 해머 낙하, 파일 천공작업을 위해 항타장비를 후진하여 회전하던 중 항타기 해머(3ton)를 상부에서 지지하고 있던 와이어로프의 샤클이 풀리면서 해머가 낙하하여 피재자를 가격ㆍ사망한 재해임.  ,"파일 천공작업 중 항타기 해머 낙하, 파일 천공작업을 위해 항타장비를 후진하여 회전하던 중 항타기 해머(3ton)를 상부에서 지지하고 있던 와이어로프의 샤클이 풀리면서 해머가 낙하하여 피재자를 가격ㆍ사망한 재해임.  "
351,AC-B-00351,갱폼 앵커볼트 해체작업 중 갱폼 탈락, 갱폼 인양작업을 위해 타워크레인 등 양중기에 지지되지 않은 상태에서 갱폼 지지용 앵커볼트를 해체하던 중 갱폼이 구조물로부터 이탈되면서 피재자와 함께 지상으로 추락하여 사망한 재해임.  ,"갱폼 앵커볼트 해체작업 중 갱폼 탈락, 갱폼 인양작업을 위해 타워크레인 등 양중기에 지지되지 않은 상태에서 갱폼 지지용 앵커볼트를 해체하던 중 갱폼이 구조물로부터 이탈되면서 피재자와 함께 지상으로 추락하여 사망한 재해임.  "
352,AC-B-00352,물탱크 인양 작업 중 낙하, 파레트위에 FRP물탱크를 얹어서 와이어로프로 체결한 후 이동식 크레인으로 인양하던 중 물탱크가 탈락ㆍ낙하하여 장비반입구 하부에 있던 피재자를 가격ㆍ사망한 재해임.  ,"물탱크 인양 작업 중 낙하, 파레트위에 FRP물탱크를 얹어서 와이어로프로 체결한 후 이동식 크레인으로 인양하던 중 물탱크가 탈락ㆍ낙하하여 장비반입구 하부에 있던 피재자를 가격ㆍ사망한 재해임.  "
353,AC-B-00353,옥상 파라펫 위에서 달비계 로프를 옮기던 중 추락, 준공준비를 위해 외벽 물청소 작업 중이던 피재자가 옥상 파라펫 위에서 다음 작업위치로 달비계 로프를 옮기던 중 강풍 등에 의해 몸의 중심을 잃고 약 90m 아래 지상바닥으로 추락ㆍ사망한 재해임.  ,"옥상 파라펫 위에서 달비계 로프를 옮기던 중 추락, 준공준비를 위해 외벽 물청소 작업 중이던 피재자가 옥상 파라펫 위에서 다음 작업위치로 달비계 로프를 옮기던 중 강풍 등에 의해 몸의 중심을 잃고 약 90m 아래 지상바닥으로 추락ㆍ사망한 재해임.  "
354,AC-B-00354,아파트 발코니 단부에서 철근가공 중 추락, 아파트 지상 3층 발코니 단부에서 수직철근 절곡작업을 진행하던 중 실족하여 약 7.55m아래 콘크리트 바닥으로 추락ㆍ사망한 재해임.  ,"아파트 발코니 단부에서 철근가공 중 추락, 아파트 지상 3층 발코니 단부에서 수직철근 절곡작업을 진행하던 중 실족하여 약 7.55m아래 콘크리트 바닥으로 추락ㆍ사망한 재해임.  "
355,AC-B-00355,굴삭기 버켓으로 콘크리트 타설작업 중 버켓 탈락, 굴삭기 버켓에 콘크리트를 담아 맨홀 거푸집에 타설하던 중 버켓(0.7ton)이 퀵커플러(버켓 부착장치)에서 이탈.낙하하면서 하부에 있던 피재자를 가격하여 사망한 재해임.  ,"굴삭기 버켓으로 콘크리트 타설작업 중 버켓 탈락, 굴삭기 버켓에 콘크리트를 담아 맨홀 거푸집에 타설하던 중 버켓(0.7ton)이 퀵커플러(버켓 부착장치)에서 이탈.낙하하면서 하부에 있던 피재자를 가격하여 사망한 재해임.  "
356,AC-B-00356,고소작업대 위에서 작업 중 전도, 고소작업대 위에서 무대세트 설치작업을 진행하던 중 고소작업대가 전도되면서 바닥으로 추락하여 사망한 재해임.  ,"고소작업대 위에서 작업 중 전도, 고소작업대 위에서 무대세트 설치작업을 진행하던 중 고소작업대가 전도되면서 바닥으로 추락하여 사망한 재해임.  "
357,AC-B-00357,움직이는 덤프트럭을 정지시키려던 중 협착," 피재자가 덤프트럭(5ton)에 상차한 포장 철거 파쇄물을 임시 적치장소에 하차 후 트럭에서 내려서 하차상태를 확인하던 중, 트럭이 노면경사(약 3%)로 인해 움직이자 트럭을 정지시키기 위해 차량에 탑승을 시도하는 과정에서 차량이 적치장 측면의 교량 교각에 부딪힘에 따라 운전석 문과 차체 사이에 협착ㆍ사망한 재해임.  ","움직이는 덤프트럭을 정지시키려던 중 협착, 피재자가 덤프트럭(5ton)에 상차한 포장 철거 파쇄물을 임시 적치장소에 하차 후 트럭에서 내려서 하차상태를 확인하던 중, 트럭이 노면경사(약 3%)로 인해 움직이자 트럭을 정지시키기 위해 차량에 탑승을 시도하는 과정에서 차량이 적치장 측면의 교량 교각에 부딪힘에 따라 운전석 문과 차체 사이에 협착ㆍ사망한 재해임.  "
358,AC-B-00358,굴착법면 정리작업 중 토사 붕괴, 피재자가 흙막이시설이 설치되지 않은 트렌치 굴착부의 법면 및 바닥면 등을 정리하던 중 법면의 토사 일부가 붕괴되면서 매몰되어 사망한 재해임.  ,"굴착법면 정리작업 중 토사 붕괴, 피재자가 흙막이시설이 설치되지 않은 트렌치 굴착부의 법면 및 바닥면 등을 정리하던 중 법면의 토사 일부가 붕괴되면서 매몰되어 사망한 재해임.  "
